isbn13,isbn10,title,authors,categories,thumbnail,description,published_year,average_rating,num_pages,ratings_count,title_and_subtitle,tagged_description,simple_category,admiration,amusement,anger,annoyance,approval,caring,confusion,curiosity,desire,disappointment,disapproval,disgust,embarrassment,excitement,fear,gratitude,grief,joy,love,nervousness,optimism,pride,realization,relief,remorse,sadness,surprise,neutral,category
9781559210409,1559210400,Three Daughters of Madame Liang,Pearl Sydenstricker Buck,Fiction,http://books.google.com/books/content?id=Az1YPgAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Restaurant owner Madam Liang, having sent her three daughters to America to be educated and to escape the coming Communist revolution in China, refuses herself to flee to safety even though her decision could end her life.",1969.0,3.88,315.0,1233.0,Three Daughters of Madame Liang,"9781559210409 Restaurant owner Madam Liang, having sent her three daughters to America to be educated and to escape the coming Communist revolution in China, refuses herself to flee to safety even though her decision could end her life.",Fiction,0.0036937512923032,0.0014515579678118,0.003111662575975,0.0092628579586744,0.0512177608907222,0.0134073300287127,0.0017919280799105,0.0011863511754199,0.0050926404073834,0.0346596464514732,0.0095651447772979,0.0053348285146057,0.0016329172067344,0.0008508489700034,0.0169786810874938,0.0010815483983606,0.0135412020608782,0.0023142583668231,0.0027814037166535,0.0050459480844438,0.0049888365902006,0.000923546613194,0.0395817644894123,0.0036767283454537,0.0041260565631091,0.3545643985271454,0.0012288831640034,0.7276975512504578,Literary & Contemporary
9781559210867,1559210869,"East Wind, West Wind",Pearl Sydenstricker Buck,Fiction,http://books.google.com/books/content?id=VPkAjwEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In her acceptance speech upon receiving the Nobel Prize for Literature, Pearl Buck said, ""The mind of my own country and of China, my foster country, are alike in many ways, but above all, in our common love of freedom."" ""East Wind: West Wind"" embodies this love of, and struggle for, freedom.",1930.0,4.0,288.0,3102.0,"East Wind, West Wind","9781559210867 In her acceptance speech upon receiving the Nobel Prize for Literature, Pearl Buck said, ""The mind of my own country and of China, my foster country, are alike in many ways, but above all, in our common love of freedom."" ""East Wind: West Wind"" embodies this love of, and struggle for, freedom.",Fiction,0.1954874992370605,0.0007385741919279,0.0014235310954973,0.0029415353201329,0.2259784191846847,0.0062161646783351,0.0009858566336333,0.0008560532005503,0.0043763341382145,0.0028459839522838,0.002452518325299,0.0011209452059119,0.0006840302376076,0.0074592870660126,0.0007802266045473,0.0042621693573892,0.0008559699635952,0.0094640227034688,0.246967539191246,0.0003162584034726,0.0060822623781859,0.0086651081219315,0.0277552660554647,0.0026829103007912,0.0008826689445413,0.0022706997115164,0.0017076015938073,0.6384631991386414,Literary & Contemporary
9781559636629,1559636629,Marine Conservation Biology,Michael E. Soulé;Michael E. Marine Conservation Biology Institute,Nature,http://books.google.com/books/content?id=bK9LmAEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Humans are terrestrial animals, and our capacity to see and understand the importance and vulnerability of life in the sea has trailed our growing ability to harm it. While conservation biologists are working to address environmental problems humans have created on land, loss of marine biodiversity, including extinctions and habitat degradation, has received much less attention. At the same time, marine sciences such as oceanography and fisheries biology have largely ignored issues of conservation. Marine Conservation Biology brings together for the first time in a single volume leading experts from around the world to apply the lessons and thinking of conservation biology to marine issues. Contributors including James M. Acheson, Louis W. Botsford, James T. Carlton, Kristina Gjerde, Selina S. Heppell, Ransom A. Myers, Julia K. Parrish, Stephen R. Palumbi, and Daniel Pauly offer penetrating insights on the nature of marine biodiversity, what threatens it, and what humans can and must do to recover the biological integrity of the world's estuaries, coastal seas, and oceans. Sections examine: distinctive aspects of marine populations and ecosystems; threats to marine biological diversity, singly and in combination; place-based management of marine ecosystems; the often-neglected human dimensions of marine conservation. Marine Conservation Biology breaks new ground by creating the conceptual framework for the new field of marine conservation biology -- the science of protecting, recovering, and sustainably using the living sea. It synthesizes the latest knowledge and ideas from leading thinkers in disciplines ranging from larval biology to sociology, making it a must-read for research and teaching faculty, postdoctoral fellows, and graduate and advanced undergraduate students (who share an interest in bringing conservation biology to marine issues). Likewise, its lucid scientific examinations illuminate key issues facing environmental managers, policymakers, advocates, and funders concerned with the health of our oceans.",2005.0,4.67,496.0,14.0,Marine Conservation Biology: The Science of Maintaining the Sea's Biodiversity,"9781559636629 Humans are terrestrial animals, and our capacity to see and understand the importance and vulnerability of life in the sea has trailed our growing ability to harm it. While conservation biologists are working to address environmental problems humans have created on land, loss of marine biodiversity, including extinctions and habitat degradation, has received much less attention. At the same time, marine sciences such as oceanography and fisheries biology have largely ignored issues of conservation. Marine Conservation Biology brings together for the first time in a single volume leading experts from around the world to apply the lessons and thinking of conservation biology to marine issues. Contributors including James M. Acheson, Louis W. Botsford, James T. Carlton, Kristina Gjerde, Selina S. Heppell, Ransom A. Myers, Julia K. Parrish, Stephen R. Palumbi, and Daniel Pauly offer penetrating insights on the nature of marine biodiversity, what threatens it, and what humans can and must do to recover the biological integrity of the world's estuaries, coastal seas, and oceans. Sections examine: distinctive aspects of marine populations and ecosystems; threats to marine biological diversity, singly and in combination; place-based management of marine ecosystems; the often-neglected human dimensions of marine conservation. Marine Conservation Biology breaks new ground by creating the conceptual framework for the new field of marine conservation biology -- the science of protecting, recovering, and sustainably using the living sea. It synthesizes the latest knowledge and ideas from leading thinkers in disciplines ranging from larval biology to sociology, making it a must-read for research and teaching faculty, postdoctoral fellows, and graduate and advanced undergraduate students (who share an interest in bringing conservation biology to marine issues). Likewise, its lucid scientific examinations illuminate key issues facing environmental managers, policymakers, advocates, and funders concerned with the health of our oceans.",Nonfiction,0.0593813918530941,0.0010704406304284,0.008017816580832,0.2107401192188263,0.6929402947425842,0.0041196588426828,0.0090447748079895,0.0042064343579113,0.00474598351866,0.4697192907333374,0.172321155667305,0.0055151763372123,0.0074833356775343,0.0098371636122465,0.0060854572802782,0.0034566447138786,0.002158602932468,0.0027821774128824,0.0019683197606354,0.0046696793287992,0.0225975792855024,0.0036416002549231,0.2310227006673813,0.0037162145599722,0.0055434284731745,0.0763374865055084,0.0045801708474755,0.9234441518783568,Other
9781560067849,1560067845,Flowers for Algernon,Patrice Cassedy,Juvenile Nonfiction,http://books.google.com/books/content?id=x_CUfWcfrzoC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Discusses the young adult book ""Flowers for Algernon"" by Daniel Keyes, including the author's life, the science fiction genre, and the book's plot, characters, and themes.",2000.0,3.0,96.0,1.0,Flowers for Algernon,"9781560067849 Discusses the young adult book ""Flowers for Algernon"" by Daniel Keyes, including the author's life, the science fiction genre, and the book's plot, characters, and themes.",Nonfiction,0.0047120139934122,0.0017272012773901,0.0008974090451374,0.0045618205331265,0.0369815789163112,0.0008262040792033,0.0033303794916719,0.0012617931934073,0.0008932783966884,0.0030467817559838,0.0035449126735329,0.0014644745970144,0.000532648700755,0.0015026438049972,0.0011553262593224,0.0009740369278006,0.0003309165767859,0.001498190453276,0.0010276165558025,0.0003386882308404,0.0032812766730785,0.0004035708261653,0.0221893694251775,0.0004985624691471,0.0003311444306746,0.0014925650320947,0.0009528792579658,0.9546110033988952,Children & YA
9781560251149,156025114X,On the Bus,Paul Perry;Ken Babbs,Social Science,http://books.google.com/books/content?id=E_lCNQAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The fabled 1964 cross-country bus trip of Ken Kesey & the Merry Pranksters-on a psychedelically painted school bus crammed with amplifiers, cameras, costumes, & assorted contraband as cargo & Beat legend Neal Cassady at the wheel-marked the irreversible end of the ""Eisenhower Era,"" & set an American cultural revolution in motion. On the Bus, by Paul Perry, is a celebration of the unforgettable exploits of the Merry Pranksters, immortalized in Tom Wolfe's bestselling book. In this engrossing popular history, the spirit of the era is captured in a remarkable living chronicle, combining analysis & history with colorful additional narrative by Kesey-sidekick Ken Babbs. It features over 100 never-before-seen photos by Prankster photographer Ron Bevirt, Allen Ginsberg, & others, alongside candid & insightful interviews with participants & leading countercultural figures. In addition to forewords by Hunter S. Thompson, Jerry Garcia, & Ken Kesey, On the Bus features commentary by Ron ""Hassler"" Bevirt, William S. Burroughs, Malcolm Cowley, Ram Dass, Lawrence Ferlinghetti, Jerry Garcia, Allen Ginsberg, Wavy Gravy, Denise ""Mary Microgram"" Kaufmann, Ken Kesey, Steve ""Zonker"" Lambrecht, Timothy Leary, Gordon Lish, Ed McClanahan, Gurney Norman, Lee Quarnstrom, Robert Stone, & Hunter S. Thompson.",1996.0,3.86,205.0,193.0,On the Bus: The Complete Guide to the Legendary Trip of Ken Kesey and the Merry Pranksters and the Birth of the Counterculture,"9781560251149 The fabled 1964 cross-country bus trip of Ken Kesey & the Merry Pranksters-on a psychedelically painted school bus crammed with amplifiers, cameras, costumes, & assorted contraband as cargo & Beat legend Neal Cassady at the wheel-marked the irreversible end of the ""Eisenhower Era,"" & set an American cultural revolution in motion. On the Bus, by Paul Perry, is a celebration of the unforgettable exploits of the Merry Pranksters, immortalized in Tom Wolfe's bestselling book. In this engrossing popular history, the spirit of the era is captured in a remarkable living chronicle, combining analysis & history with colorful additional narrative by Kesey-sidekick Ken Babbs. It features over 100 never-before-seen photos by Prankster photographer Ron Bevirt, Allen Ginsberg, & others, alongside candid & insightful interviews with participants & leading countercultural figures. In addition to forewords by Hunter S. Thompson, Jerry Garcia, & Ken Kesey, On the Bus features commentary by Ron ""Hassler"" Bevirt, William S. Burroughs, Malcolm Cowley, Ram Dass, Lawrence Ferlinghetti, Jerry Garcia, Allen Ginsberg, Wavy Gravy, Denise ""Mary Microgram"" Kaufmann, Ken Kesey, Steve ""Zonker"" Lambrecht, Timothy Leary, Gordon Lish, Ed McClanahan, Gurney Norman, Lee Quarnstrom, Robert Stone, & Hunter S. Thompson.",Nonfiction,0.7632273435592651,0.0058238343335688,0.0013418039306998,0.0073760203085839,0.1983942985534668,0.0024136821739375,0.0022275161463767,0.0012486047344282,0.0020154207013547,0.007454021833837,0.0050784656777977,0.0019402400357648,0.0017686015926301,0.0884279534220695,0.0014984508743509,0.0103354332968592,0.0009814533405005,0.2087943702936172,0.0053189997561275,0.0009494695113971,0.0112662110477685,0.0216983500868082,0.1712443828582763,0.0092154284939169,0.0004834677965845,0.0019423152552917,0.0100905634462833,0.9640533328056335,Other
9781560252481,1560252480,Requiem for a Dream,Hubert Selby,Fiction,http://books.google.com/books/content?id=nSrOm1Yf1qIC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The acclaimed novel that inspired the Darren Aronofsky film--the story of three friends whose pursuit of wealth ends in addiction and tragedy. ""To understand Selby's work is to understand the anguish of America"" (New York Times Book Review). Over twenty years after its first publication in 1978, Requiem for a Dream makes it to the big screen in a major motion picture starring Ellen Burstyn, Jennifer Connelly, Marlon Wayans, Jared Leto, and Christopher McDonald. Directed by Darren Aronofsky, the highly acclaimed director of Pi, the movie was released in November 2000. In this searing novel, two young hoods, Harry and Tyrone, and a girlfriend fantasize about scoring a pound of uncut heroin and getting rich. But their habit gets the better of them, consumes them and destroys their dreams.",1999.0,4.11,279.0,45545.0,Requiem for a Dream: A Novel,"9781560252481 The acclaimed novel that inspired the Darren Aronofsky film--the story of three friends whose pursuit of wealth ends in addiction and tragedy. ""To understand Selby's work is to understand the anguish of America"" (New York Times Book Review). Over twenty years after its first publication in 1978, Requiem for a Dream makes it to the big screen in a major motion picture starring Ellen Burstyn, Jennifer Connelly, Marlon Wayans, Jared Leto, and Christopher McDonald. Directed by Darren Aronofsky, the highly acclaimed director of Pi, the movie was released in November 2000. In this searing novel, two young hoods, Harry and Tyrone, and a girlfriend fantasize about scoring a pound of uncut heroin and getting rich. But their habit gets the better of them, consumes them and destroys their dreams.",Fiction,0.2291383445262909,0.0086771752685308,0.0142816780135035,0.1242519617080688,0.2188607305288314,0.0032277188729494,0.0019158856011927,0.0025215153582394,0.012391940690577,0.3700658082962036,0.0545456670224666,0.0092839514836668,0.0036780894733965,0.0999815016984939,0.0077774077653884,0.0048333466984331,0.0102575113996863,0.0576192140579223,0.0056880638003349,0.002563982270658,0.0076371049508452,0.0097222160547971,0.1180644258856773,0.007620632648468,0.003331912215799,0.2102299332618713,0.0280413106083869,0.9014132022857666,Literary & Contemporary
9781560254416,1560254416,Expelled from Eden,Perseus,Fiction,http://books.google.com/books/content?id=Q_XQswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"No stranger to living and writing on the edge, the author shares the fruits of his productive career as ""the most prodigiously talented and historically important novelist under 35,"" including autobiographical writing, interviews, critical essays, correspondence, and poems.",2004.0,4.05,512.0,156.0,Expelled from Eden: A William T. Vollmann Reader,"9781560254416 No stranger to living and writing on the edge, the author shares the fruits of his productive career as ""the most prodigiously talented and historically important novelist under 35,"" including autobiographical writing, interviews, critical essays, correspondence, and poems.",Fiction,0.6540684103965759,0.0004504999960772,0.0008138589910231,0.0045012291520833,0.218911275267601,0.0023380529601126,0.0010973258176818,0.000802609254606,0.0012303839903324,0.0045912913046777,0.0051130065694451,0.0008883730624802,0.0004400438047014,0.0025178876239806,0.0005833232426084,0.0088513242080807,0.0005712729180231,0.0025732216890901,0.0016805207123979,0.0002127302868757,0.008870436809957,0.0067017488181591,0.0276811439543962,0.001893266220577,0.0004161430697422,0.0016842200420796,0.0014536461094394,0.304356038570404,Literary & Contemporary
9781560257011,1560257016,"Pink Flamingos, and Other Filth",John Waters,Performing Arts,http://books.google.com/books/content?id=nNlBZApxhx8C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Here are three of the filthiest-and yet, in their own way, sweetest—screenplays ever written: Pink Flamingos, Desperate Living, and Flamingos Forever. Intermixed with the scripts are dozens of classic stills from the films. In Pink Flamingos, Waters's muse and leading lady, Divine, a 300-pound cross-dresser who could turn your stomach in one scene and break your heart in the next, competes with her family for the title of ""filthiest people alive""—as readers will see, it's really anyone's game. Desperate Living is a perverse fairy tale featuring gun-toting lesbians, leather-clad castle guards, and a repulsive queen who has her own daughter gang-raped among other atrocities. Flamingos Forever is the unproduced sequel to Pink Flamingos, set fifteen years after the original, when the rivalry for ""filthiest people alive"" is revived; it was never filmed, Waters tells us, because by the time it was written, too many of the original cast had died—this book is the only chance for Water's fans to read it.",2005.0,4.22,258.0,49.0,"Pink Flamingos, and Other Filth: Three Screenplays","9781560257011 Here are three of the filthiest-and yet, in their own way, sweetest—screenplays ever written: Pink Flamingos, Desperate Living, and Flamingos Forever. Intermixed with the scripts are dozens of classic stills from the films. In Pink Flamingos, Waters's muse and leading lady, Divine, a 300-pound cross-dresser who could turn your stomach in one scene and break your heart in the next, competes with her family for the title of ""filthiest people alive""—as readers will see, it's really anyone's game. Desperate Living is a perverse fairy tale featuring gun-toting lesbians, leather-clad castle guards, and a repulsive queen who has her own daughter gang-raped among other atrocities. Flamingos Forever is the unproduced sequel to Pink Flamingos, set fifteen years after the original, when the rivalry for ""filthiest people alive"" is revived; it was never filmed, Waters tells us, because by the time it was written, too many of the original cast had died—this book is the only chance for Water's fans to read it.",Nonfiction,0.062225192785263,0.0041992417536675,0.0368377454578876,0.1037428900599479,0.1183142736554145,0.0023985202424228,0.004984310362488,0.0011943430872634,0.0038950447924435,0.0451626442372798,0.0433751456439495,0.067022331058979,0.0029590758495032,0.0039355270564556,0.0061918129213154,0.0011852940078824,0.0012989126844331,0.0032217521220445,0.0046792235225439,0.0007565896958112,0.0064733480103313,0.0014664849732071,0.0497980825603008,0.0010125387925654,0.0015813931822776,0.0289197657257318,0.0015001111896708,0.9327297806739808,Other
9781560258247,1560258241,The Big Empty,Norman Mailer;John Buffalo Mailer,Literary Collections,http://books.google.com/books/content?id=9oBpswEACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Questions are posed, writes Norman Mailer, ""in the hope they will open into richer insights, which in turn will bring forth sharper questions."" In this series of conversations, John Buffalo Mailer, 27, poses a series of questions to his father, challenging the reflections and insights of the man who has dominated and defined much of American letters for the past sixty years. Their wide-ranging discussions take place over the course of a year, beginning in July 2004. Set against the backdrop of George W. Bush's re-election campaign and the war in Iraq, each considers what it means to live in America today. John asks his father to look back to World War II, and explore the parallels that can—and cannot—be drawn between that time and our current post-9/11 consciousness. As their conversations develop, the topics shift from the political to the personal to the political again, as they duck and weave around one another. They explore their shared admiration of boxing and poker, the nature of marriage and love, television, movies, writing, and what it means to be a part of this extraordinary family.",2006.0,3.31,218.0,67.0,"The Big Empty: Dialogues on Politics, Sex, God, Boxing, Morality, Myth, Poker and Bad Conscience in America","9781560258247 Questions are posed, writes Norman Mailer, ""in the hope they will open into richer insights, which in turn will bring forth sharper questions."" In this series of conversations, John Buffalo Mailer, 27, poses a series of questions to his father, challenging the reflections and insights of the man who has dominated and defined much of American letters for the past sixty years. Their wide-ranging discussions take place over the course of a year, beginning in July 2004. Set against the backdrop of George W. Bush's re-election campaign and the war in Iraq, each considers what it means to live in America today. John asks his father to look back to World War II, and explore the parallels that can—and cannot—be drawn between that time and our current post-9/11 consciousness. As their conversations develop, the topics shift from the political to the personal to the political again, as they duck and weave around one another. They explore their shared admiration of boxing and poker, the nature of marriage and love, television, movies, writing, and what it means to be a part of this extraordinary family.",Fiction,0.1263750940561294,0.0015286426059901,0.001395043102093,0.0137850018218159,0.1988262683153152,0.0137351788580417,0.0109945349395275,0.0039508617483079,0.0377530194818973,0.0080108484253287,0.008993899449706,0.0017152482178062,0.0009098428417928,0.0029340027831494,0.0011022662511095,0.0023926016874611,0.000420510303229,0.0027220896445214,0.0091768437996506,0.0007521143998019,0.5755131244659424,0.0022378615103662,0.1226119175553321,0.0010565040865913,0.0008906496805138,0.0025915096048265,0.0012004828313365,0.9532679319381714,Literary & Contemporary
9781560258506,1560258500,Monster Island,David Wellington,Fiction,http://books.google.com/books/content?id=BpsmiilnN-4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"It's one month after a global disaster. Manhattan has become Monster Island after a plague has turned all its denizens into shambling, rotting animated corpses, except for a couple who have kept their intelligence and also acquired psychic powers. When a",2006.0,3.6,282.0,9635.0,Monster Island: A Zombie Novel,"9781560258506 It's one month after a global disaster. Manhattan has become Monster Island after a plague has turned all its denizens into shambling, rotting animated corpses, except for a couple who have kept their intelligence and also acquired psychic powers. When a",Fiction,0.0015378380194306,0.0028118104673922,0.0048566753976047,0.0493099428713321,0.0283110700547695,0.0024814647622406,0.0053394539281725,0.0034844095353037,0.0038623800501227,0.1800172179937362,0.0090388702228665,0.0368516966700553,0.009488402865827,0.0034319774713367,0.0249560102820396,0.002592623932287,0.0182257182896137,0.005971492268145,0.0016016610898077,0.0121151516214013,0.0042508598417043,0.0010520016076043,0.1053607612848281,0.0046144449152052,0.004490119870752,0.3844855725765228,0.0362158231437206,0.9630678296089172,Literary & Contemporary
9781561381487,1561381489,The Zen Gardening Kit,Running Press,Gardening,http://books.google.com/books/content?id=jSzoTA69sMgC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"The illustrated Zen Rock Gardening Book, an introduction to the art, and a creative guide to cultivation; and the Zen Garden, including a 10 1/4"" x 6"" wood tray, white sand, a wooden rake, and five rocks.",1992.0,3.21,96.0,30.0,The Zen Gardening Kit,"9781561381487 The illustrated Zen Rock Gardening Book, an introduction to the art, and a creative guide to cultivation; and the Zen Garden, including a 10 1/4"" x 6"" wood tray, white sand, a wooden rake, and five rocks.",Nonfiction,0.0044622011482715,0.0010219938121736,0.0012440261198207,0.0068304468877613,0.0453126467764377,0.0008563787559978,0.002332153962925,0.0009498381987214,0.0007554027833975,0.0029153174255043,0.004282608628273,0.001695615821518,0.0005075596272945,0.0013714771484956,0.0010215629590675,0.000756274559535,0.00024163541093,0.0010802889009937,0.0009202802903018,0.0002753436856437,0.0027736772317439,0.0003701250534504,0.0159518960863351,0.0004164835554547,0.0002603584143798,0.0011224866611883,0.0007284893654286,0.9529598355293274,Other
9781561633425,1561633429,"Remembrance of Things Past, Part 2",Stéphane Heuet;Marcel Proust;Stanislas Brézet,Comics & Graphic Novels,http://books.google.com/books/content?id=h2gTD6fbL9cC&printsec=frontcover&img=1&zoom=1&edge=curl&source=gbs_api,"An adaptation of the seven books of Proust's masterpiece in graphic novel format, which explores themes of love, art, sexuality, memory, and time in late nineteenth-century France.",2002.0,4.03,48.0,13.0,"Remembrance of Things Past, Part 2: Within a Budding Grove","9781561633425 An adaptation of the seven books of Proust's masterpiece in graphic novel format, which explores themes of love, art, sexuality, memory, and time in late nineteenth-century France.",Fiction,0.0063795736059546,0.0012843410950154,0.0009376035886816,0.0059210238978266,0.1164061650633812,0.0007397991139441,0.0018454496748745,0.0007684053271077,0.0009153229184448,0.0040605696849524,0.0045986543409526,0.0020545206498354,0.0008300735498778,0.0015623078215867,0.0006608731346204,0.000513998849783,0.0003138764004688,0.0016700028209015,0.0025600208900868,0.0002899426617659,0.0025897030718624,0.0005667703226208,0.0399769954383373,0.0007194252684712,0.000470391503768,0.0016248308820649,0.0010418588062748,0.8874571323394775,Other
9781561706600,1561706604,Wokini,Billy Mills;Nicholas Sparks,Self-Help,http://books.google.com/books/content?id=NikOAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"""Wokini, "" translated from Lakota, means ""seeking a new beginning."" On that theme, the famous athlete joins the bestselling author to blend modern therapeutic principles and Native American tradition.",1990.0,3.56,175.0,245.0,Wokini: A Lakota Journey to Happiness and Self-understanding,"9781561706600 ""Wokini, "" translated from Lakota, means ""seeking a new beginning."" On that theme, the famous athlete joins the bestselling author to blend modern therapeutic principles and Native American tradition.",Nonfiction,0.1933997273445129,0.0011856721248477,0.001224577310495,0.0085626691579818,0.242156907916069,0.0026223887689411,0.0021641643252223,0.0008615579572506,0.0015223012305796,0.0030532933305948,0.0042273602448403,0.0017849579453468,0.0004308717907406,0.0041594859212636,0.0008245630306191,0.0053328834474086,0.0005236992728896,0.0037220336962491,0.0012951160315424,0.0003734134661499,0.0073822368867695,0.0058167050592601,0.03484508395195,0.0024695377796888,0.0004034482699353,0.0012657101033255,0.0011124494485557,0.9371604919433594,Self-Help & Business
9781561709335,1561709336,Power Vs. Force,David R. Hawkins,"Body, Mind & Spirit",http://books.google.com/books/content?id=mBjdVXnduRMC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In this groundbreaking book you will learn how to get demonstrably true answers to your questions, and know what true success is and how to create it.",2002.0,4.22,341.0,6696.0,Power Vs. Force: The Hidden Determinants of Human Behavior,"9781561709335 In this groundbreaking book you will learn how to get demonstrably true answers to your questions, and know what true success is and how to create it.",Nonfiction,0.0946991071105003,0.0005138288252055,0.000926625856664,0.0039243102073669,0.5637093186378479,0.0150485448539257,0.0083912229165434,0.0090139172971248,0.0030288256239145,0.0015790617326274,0.0032201309222728,0.0007271535578183,0.0003110793477389,0.0120591698214411,0.002925383625552,0.0019408394582569,0.0004499946080613,0.0038459384813904,0.0016290737548843,0.0013412189437076,0.0650934278964996,0.0031737373210489,0.0612185671925544,0.0033692691940814,0.0002760207571554,0.0007927600527182,0.0029438873752951,0.2656854093074798,Other
9781561796779,1561796778,"Boomers, Xers, and Other Strangers",Rick Hicks;Kathy Hicks,Social Science,http://books.google.com/books/content?id=IogMAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,The authors maintain that children's core values are greatly shaped by what is going on in their culture when they are ten years old--and they show parents how to achieve reconciliation and improve communication between generations.,1999.0,3.36,384.0,28.0,"Boomers, Xers, and Other Strangers: Understanding the Generational Differences that Divide Us",9781561796779 The authors maintain that children's core values are greatly shaped by what is going on in their culture when they are ten years old--and they show parents how to achieve reconciliation and improve communication between generations.,Nonfiction,0.0067122033797204,0.0006987542728893,0.000665474042762,0.0056336964480578,0.1812074929475784,0.0033976070117205,0.0019642163533717,0.0007117469795048,0.0013527277624234,0.0039445147849619,0.0066982265561819,0.0010310407960787,0.000420432712417,0.0008554534288123,0.0007875668816268,0.0011038776719942,0.0002966446918435,0.0009583579958416,0.0009852561634033,0.0003898997965734,0.011709801852703,0.0007741245208308,0.065108336508274,0.0012929479125887,0.0005064500146545,0.0011497292434796,0.0005479875253513,0.8414030075073242,Other
9781562549428,1562549421,The Three Musketeers,Alexandre Dumas,Comics & Graphic Novels,http://books.google.com/books/content?id=WNBQsrljxwkC&printsec=frontcover&img=1&zoom=1&source=gbs_api,"In seventeenth-century France, young D'Artagnan initially quarrels with, then befriends, three musketeers and joins them in trying to outwit the enemies of the king and queen.",2010.0,3.56,61.0,9.0,The Three Musketeers,"9781562549428 In seventeenth-century France, young D'Artagnan initially quarrels with, then befriends, three musketeers and joins them in trying to outwit the enemies of the king and queen.",Fiction,0.0047268369235098,0.0032684416510164,0.001386423013173,0.0075493231415748,0.0358440056443214,0.0012457169359549,0.0017790721030905,0.0007065752288326,0.0012638428015634,0.0046701757237315,0.0042320075444877,0.0023078352678567,0.0009613822912797,0.00130058277864,0.0013958784984424,0.0006729461601935,0.0005080659757368,0.0025482166092842,0.0012697452912107,0.0004415365110617,0.0027900470886379,0.0006710150046274,0.0243351273238658,0.000850482203532,0.0005801498191431,0.0026111919432878,0.0007780166924931,0.9430259466171264,Other
9781562802349,1562802348,The Other Woman,Ann O'Leary,Fiction,http://books.google.com/books/content?id=6JsFAAAACAAJ&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Tall, athletic Joanna Kingston has a roguish way about her that draws women like a magnet. Yet, as too many lovers have discovered too late, though Joanna's bedroom door is always open, she keeps her wounded heart under lock and key.",1999.0,3.64,213.0,73.0,The Other Woman,"9781562802349 Tall, athletic Joanna Kingston has a roguish way about her that draws women like a magnet. Yet, as too many lovers have discovered too late, though Joanna's bedroom door is always open, she keeps her wounded heart under lock and key.",Fiction,0.5189976692199707,0.001477938843891,0.0019052006537094,0.0065827271901071,0.1209856495261192,0.0027474393136799,0.0019172371830791,0.0016008645761758,0.00217618024908,0.0097091328352689,0.0043771094642579,0.0028780126012861,0.0012253882596269,0.0052601038478314,0.003740472253412,0.0010201367549598,0.0018064607866108,0.0031025391072034,0.0088628521189093,0.0012723113177344,0.0047229821793735,0.0032488391734659,0.0273094084113836,0.0014635692350566,0.0012727034045383,0.026911336928606,0.0016553285531699,0.9186164736747742,Literary & Contemporary
9781562920586,1562920588,Don't Wait for Your Ship to Come In,John Mason,Religion,http://books.google.com/books/content?id=6JL1hPQ9HN4C&printsec=frontcover&img=1&zoom=1&source=gbs_api,"Don't Wait for Your Ship To Come In...Swim Out to Meet It!will challenge you to take an active role in your life, and stop watching from the sidelines. Compiled by John Mason, author of the best-selling books: An Enemy Called Average and You were Born an Original, Don't Die a Copy. This inspiring and entertaining book offers readers a quick and ready source of powerful nuggets of truth to help you achieve all that God has planned for you.",1994.0,3.22,160.0,9.0,Don't Wait for Your Ship to Come In: Swim Out to Get It!,"9781562920586 Don't Wait for Your Ship To Come In...Swim Out to Meet It!will challenge you to take an active role in your life, and stop watching from the sidelines. Compiled by John Mason, author of the best-selling books: An Enemy Called Average and You were Born an Original, Don't Die a Copy. This inspiring and entertaining book offers readers a quick and ready source of powerful nuggets of truth to help you achieve all that God has planned for you.",Nonfiction,0.636878490447998,0.0790914520621299,0.0053810733370482,0.0196384768933057,0.2221265137195587,0.3059571087360382,0.0017211916856467,0.0048902020789682,0.0243599824607372,0.0031207562424242,0.0383861251175403,0.001885975128971,0.0004863944777753,0.0407999604940414,0.0014753738651052,0.0134556097909808,0.0006664955872111,0.3506724536418915,0.0052454955875873,0.0013825175119563,0.1903057098388672,0.013570406474173,0.0196415390819311,0.0129514932632446,0.0007145378622226,0.0025142175145447,0.0011345109669491,0.74545818567276,Science & Ideas
